@relation mulcross
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute Target {Normal,Anomaly}
@data
-1.631714814,1.466176428,0.315130141,0.490387641,'Normal'
-0.692518184,-0.837109744,0.014679299,0.668698708,'Normal'
1.350522995,0.048467894,-0.12569236,0.429974645,'Normal'
0.743200282,-1.252589567,2.542811841,2.335905359,'Anomaly'
-0.603754643,1.318922389,-0.155477588,-0.338836925,'Normal'
1.379429346,-1.263641177,0.600399888,-0.899137221,'Normal'
0.128937358,-0.875317495,0.12203678,-1.325235499,'Normal'
1.879353742,2.80441565,0.775534204,0.364787963,'Normal'
0.709747486,-1.074295077,-2.591624156,2.400748747,'Anomaly'
-1.747280247,0.239512432,0.286807671,0.15195605,'Normal'
-0.922414113,-0.048507081,0.234830681,-0.127773171,'Normal'
-1.355644913,0.467024325,0.533007572,0.100218175,'Normal'
0.609102812,-1.123472503,-2.609180062,2.436131836,'Anomaly'
0.610256658,-1.158137102,-2.59699337,2.443029787,'Anomaly'
-0.193051338,0.402643031,-1.018827889,1.153849719,'Normal'
0.217055144,0.517694736,0.188237621,-0.374151941,'Normal'
0.793756803,1.376895734,0.063645277,0.311410431,'Normal'
-1.737547178,0.079910446,-0.396083936,0.103779231,'Normal'
1.875376992,1.088829291,-0.885413057,0.32960671,'Normal'
-1.00856432,0.345506838,0.02560592,-0.263540221,'Normal'
0.168430303,0.937219546,0.669273702,-0.07046301,'Normal'
0.658477297,0.817154308,0.278105612,-0.091692404,'Normal'
-3.003399367,-1.083931049,0.67503884,-0.181198051,'Normal'
-0.31116428,0.005475225,0.261727941,-0.333655808,'Normal'
-0.165272839,-2.149900934,0.91235282,-1.684680135,'Normal'
-0.216082138,0.698494333,-0.310998291,-0.749605002,'Normal'
0.91563204,-1.276104831,-0.633341871,-1.185340579,'Normal'
-2.210953589,-1.807953171,1.405501168,-0.444191555,'Normal'
-0.682841195,0.493277314,0.285736534,-0.163144852,'Normal'
0.513035832,-0.766773039,-0.146138845,-0.305530586,'Normal'
0.34196224,0.887206754,-0.230329254,-0.802906663,'Normal'
0.65130693,-1.112249076,-2.66063772,2.497534252,'Anomaly'
0.806034573,-1.000670877,-2.538193538,2.460794497,'Anomaly'
0.365592277,0.439374166,0.687151367,0.182310859,'Normal'
-0.057444808,-1.001496022,-0.539997121,-0.650366143,'Normal'
-0.671012108,0.955936503,1.235703418,-0.400634266,'Normal'
0.175556527,-1.193028588,-0.584208527,-0.517710752,'Normal'
0.251518757,0.381479499,-0.626808758,-0.084670244,'Normal'
-0.312198783,2.42005758,-0.303975157,1.259768824,'Normal'
-0.389474615,0.389358247,-0.32456771,0.228886499,'Normal'
-0.39854815,-0.281006279,-0.533620239,-1.170676329,'Normal'
-0.751091545,1.743870417,-0.319857818,1.004922845,'Normal'
-0.217927861,0.375396699,-0.362502437,-0.183035462,'Normal'
0.768662021,1.117587699,-0.387935129,-0.338676747,'Normal'
2.546661482,1.161510485,-0.41280029,-0.402076828,'Normal'
1.332904083,0.180551534,1.043774426,-1.01059292,'Normal'
0.542701545,1.366187353,-0.472537938,0.241041177,'Normal'
0.817122014,0.920619588,0.177098285,1.218680129,'Normal'
-0.17984763,-0.353907994,0.532083226,-0.674837835,'Normal'
-0.591875045,0.54793775,-0.085647808,-0.82107268,'Normal'
0.848293264,-1.170190517,2.615414871,2.315599043,'Anomaly'
-1.127048076,-0.858092927,-0.566870777,0.089437603,'Normal'
-0.104241751,1.465551945,1.166698031,0.190389452,'Normal'
0.278063392,0.857040079,0.043225222,-0.117067743,'Normal'
0.644090131,0.629753925,0.183988471,-0.494462465,'Normal'
0.507599118,-1.348175123,-0.009325756,-1.066988168,'Normal'
-2.241862677,-1.144453839,0.2122453,-0.482072152,'Normal'
-1.502891362,-0.160037096,0.272268816,-0.14376751,'Normal'
-1.13067209,0.896174998,-0.481994821,0.636595114,'Normal'
2.936800473,-1.437777864,1.449414524,-2.101066557,'Normal'
-1.277998706,1.059263579,0.512093457,0.18202303,'Normal'
1.117883599,0.386651922,-0.805013012,-0.399061951,'Normal'
-1.999142877,-0.026017655,-0.613853425,0.865283111,'Normal'
-0.799051121,0.084475702,0.145205159,-0.263437414,'Normal'
-1.986600342,-0.627808595,-0.406082228,0.235757142,'Normal'
0.444438329,1.477917187,0.925348404,-0.187239864,'Normal'
-0.30013499,0.899049204,-0.567323675,-0.399366901,'Normal'
-0.340553083,-0.321475074,0.392871914,0.503842979,'Normal'
0.611504514,1.598589675,0.154694385,-0.015585534,'Normal'
-0.369562608,-0.133715864,0.292127233,0.097320155,'Normal'
0.706677211,-1.165705886,-2.514961703,2.410321908,'Anomaly'
-0.212572396,0.224926105,0.476468705,-0.52840784,'Normal'
0.453400012,2.738284142,1.116444744,1.286376994,'Normal'
0.647259464,0.06193779,-0.446332251,0.641852676,'Normal'
-0.339541509,-0.176491751,-0.59342919,-1.08601227,'Normal'
0.481080633,-0.591957404,0.042657874,-0.672229798,'Normal'
0.31367647,-0.109369308,-0.071945284,-1.085216646,'Normal'
1.508504214,-0.226771535,-0.046271757,-0.682591886,'Normal'
-0.334944993,3.055723031,-0.243176073,1.325159331,'Normal'
-1.022130383,-0.513654434,0.421023615,-0.453043306,'Normal'
0.772307291,-1.082534327,2.612858074,2.389282611,'Anomaly'
-1.215863647,-0.581783335,0.074760777,-0.829483227,'Normal'
1.117326372,-0.437697952,-0.827339341,-0.712659917,'Normal'
1.121725654,0.562137715,-0.879989123,-0.085980712,'Normal'
-0.602287848,0.77666846,-1.318852032,-0.103286362,'Normal'
0.823331798,-1.104132979,2.681730044,2.365670395,'Anomaly'
0.057160398,0.315695625,-0.174773754,0.220096104,'Normal'
0.430487669,1.537517157,0.185110761,1.016228454,'Normal'
0.838482481,-1.206137639,2.656646734,2.348206944,'Anomaly'
1.84255109,0.029319124,0.669372192,-1.171243687,'Normal'
-0.603375922,-0.695075665,-0.129965782,-0.063468888,'Normal'
0.890167133,-1.157176956,-2.638266346,2.377301591,'Anomaly'
0.899534301,1.577638851,0.731213959,-0.074544168,'Normal'
0.554582757,-1.218051854,2.5917106,2.433036692,'Anomaly'
-1.371005783,-1.250269654,0.585247083,-0.223258542,'Normal'
1.382695653,1.689714157,-0.381216003,-0.065708243,'Normal'
0.670330464,-1.190087235,-2.639037811,2.440214091,'Anomaly'
1.163379446,1.403432615,0.765342182,-0.333641566,'Normal'
0.156629582,1.364843501,1.338508977,-0.074659935,'Normal'
-0.194827812,-0.774281629,0.266388761,-0.546111937,'Normal'
0.515742611,1.635241243,0.977955867,0.837234222,'Normal'
0.658508529,-1.057540863,-2.626943966,2.415766523,'Anomaly'
-0.155777436,0.868875732,-0.190245799,-0.061022542,'Normal'
-0.234929813,1.921092326,0.47334935,0.441474965,'Normal'
-1.019649663,-1.024244121,0.564176144,0.870184738,'Normal'
-0.459366134,-0.144762745,0.519292705,-0.199389075,'Normal'
0.726939844,-0.968721898,2.587944623,2.577295153,'Anomaly'
1.257011162,-1.842913929,0.261505485,-1.250765968,'Normal'
0.278893981,0.341090254,-0.871239532,0.600650731,'Normal'
-0.356387346,0.127269605,-0.264892769,-0.095937546,'Normal'
-1.144776958,-0.542921981,0.489873466,0.315971265,'Normal'
-1.566219144,-0.614808945,-0.094871862,-0.877562356,'Normal'
0.788873396,-0.13555503,-0.618646107,-0.37574211,'Normal'
-0.453828129,-1.172371187,0.483313626,-0.545878462,'Normal'
-1.541945792,1.830780227,0.787208071,1.429252867,'Normal'
-0.933605703,-1.201983888,0.471308811,-0.557534175,'Normal'
0.17343811,2.092656366,0.355055926,0.468579173,'Normal'
-0.166354986,1.673141473,-0.964303942,-0.260718766,'Normal'
0.411571661,-2.675981679,0.882449802,-1.368869531,'Normal'
-0.252611967,-1.667724041,1.218257963,-0.289254608,'Normal'
0.485383361,1.157379651,0.41670073,0.276606126,'Normal'
-0.731654235,0.734102566,-0.691695957,0.284852125,'Normal'
-0.23636118,1.148775191,1.370599376,0.011589589,'Normal'
-0.763863646,-0.78987018,0.135052596,-0.431045923,'Normal'
0.748880813,0.450730002,-0.897576302,-0.122877713,'Normal'
1.102332567,-1.119281774,0.662510666,-0.428861346,'Normal'
0.747303236,-1.07439808,-2.56855957,2.395903159,'Anomaly'
1.207187714,-1.771669292,-0.581057044,-1.062955919,'Normal'
0.304273963,1.029776374,-0.269718958,0.545059271,'Normal'
-0.305188973,1.715668563,-0.218029718,0.481348502,'Normal'
-0.836776056,1.008723014,0.70652358,1.008911765,'Normal'
1.455256495,-1.920659413,-0.124309391,-1.053183443,'Normal'
0.387187957,0.743834506,-0.626409523,-1.179177589,'Normal'
0.764606716,-1.050503764,2.559301543,2.421997959,'Anomaly'
0.880976847,0.868968248,-0.550129457,0.229375545,'Normal'
-0.331133688,0.493485739,0.13241724,0.258335491,'Normal'
0.145729833,-1.151697691,-1.109897683,-1.136569738,'Normal'
3.413707234,1.381651914,-0.434226504,-1.295152481,'Normal'
1.187889685,-0.748667934,1.286679157,-1.644490964,'Normal'
-1.106286883,1.029264495,0.005766971,-0.054092996,'Normal'
0.748956041,-1.077085285,2.61903658,2.474245419,'Anomaly'
0.619887673,0.004077798,-1.332522318,-0.515172617,'Normal'
0.616700653,-0.323665494,-0.206159235,-0.843102256,'Normal'
-2.947867266,-0.874153308,-0.297833893,0.963035925,'Normal'
0.648922103,-0.976234946,-2.608883684,2.551331764,'Anomaly'
-0.639626011,-0.280302274,-0.166130205,-0.393044367,'Normal'
-0.754772145,1.308378764,-0.807580068,0.843444395,'Normal'
-1.097019737,-0.834708206,-0.123133934,-0.310442692,'Normal'
-0.246953088,-0.804983807,-0.25029873,-0.958977595,'Normal'
-0.342285438,0.681318253,0.604644601,-0.107727758,'Normal'
0.050244217,0.06887905,-0.488346247,-0.944164521,'Normal'
-0.306977285,1.201460869,-0.961627328,1.019001051,'Normal'
-0.135449525,-1.143776409,0.446590913,-0.749385824,'Normal'
1.149951982,0.093835703,-0.680793428,-1.80005034,'Normal'
-0.195292982,-0.438303995,-0.558451094,-0.26418847,'Normal'
0.989087352,1.742419922,-0.088193667,-0.304737498,'Normal'
-1.633997475,0.101332603,0.486748833,0.218387106,'Normal'
0.902447471,0.0047833,-0.041474966,-0.382751321,'Normal'
-1.460111742,0.241321991,-0.96280502,-0.103199265,'Normal'
-0.177514586,1.855996002,0.252531379,0.260588959,'Normal'
0.691356067,0.87750298,0.151345384,-0.164524349,'Normal'
-0.345271099,1.687026835,0.639682747,0.347554946,'Normal'
0.700533567,-1.132943485,-2.581632403,2.353026899,'Anomaly'
0.108324071,1.332387845,-0.173902435,0.480526955,'Normal'
0.666086442,-1.120648667,2.664718447,2.363835426,'Anomaly'
-1.144512703,0.14588843,-0.03901219,0.034375175,'Normal'
0.514387521,1.262824907,0.201382767,0.482447166,'Normal'
0.008337486,1.327397561,-0.529424826,0.051836432,'Normal'
-0.897416169,-0.862512268,-0.253101089,-0.516818329,'Normal'
-0.261685195,1.797526575,-0.488105722,1.0444405,'Normal'
-0.960922512,0.420177177,1.339015171,-0.281250547,'Normal'
1.671090703,0.575834041,0.163991325,-0.489189134,'Normal'
-0.033871078,0.348407687,0.60364144,-0.552330238,'Normal'
-0.236074356,0.99544592,-0.327034384,0.623392961,'Normal'
0.283133695,-1.20050309,0.422635715,-0.876001863,'Normal'
0.297189308,0.115299743,0.575920017,-1.502648898,'Normal'
0.619081728,-0.787563434,0.052102765,-1.244665392,'Normal'
-0.051841211,1.660098772,0.772102089,0.048681448,'Normal'
2.109357042,0.038495178,-1.176228382,-0.37057307,'Normal'
0.807724844,-1.279013185,-2.534888257,2.333463313,'Anomaly'
0.006000688,-0.358537933,0.22962587,-0.350308438,'Normal'
-0.161082038,-0.083248741,0.789602558,-0.80680197,'Normal'
-0.262777369,-0.466684834,0.216692043,-0.533787028,'Normal'
-2.440434375,0.36133583,1.484800807,0.065264482,'Normal'
-0.024187257,-0.638815308,0.001750149,-0.571370302,'Normal'
-0.038180146,-0.149334598,0.486333919,0.008902501,'Normal'
0.692910168,-1.106457741,-2.68438855,2.374763832,'Anomaly'
0.171940426,1.046341224,0.24054708,-0.064325417,'Normal'
-0.137053032,1.177863743,-0.44699051,0.598394008,'Normal'
-1.396146091,-0.55032004,-0.13193351,0.31951328,'Normal'
1.674072048,-0.635139563,-0.924478864,-1.134772636,'Normal'
-0.316807045,0.744189513,-0.385076514,0.403181892,'Normal'
-1.158930699,0.328543539,-1.988415243,-0.145140036,'Normal'
-0.192115483,2.116886095,-1.025342131,0.929800359,'Normal'
0.056753169,0.395115316,-0.707918467,-0.305114542,'Normal'
-0.996792523,-0.47372836,0.510064778,-0.121708739,'Normal'
-0.26594466,-0.790343795,0.080490263,-0.349530319,'Normal'
-0.454114885,-0.875355389,0.256615142,-0.689821323,'Normal'
-0.219258075,1.071490029,-0.995662855,1.005317856,'Normal'
-0.204723635,0.325746859,-0.796769095,-0.408027904,'Normal'
-0.021439289,1.372711407,0.4116786,1.023663338,'Normal'
1.061359738,1.962374718,0.607842671,0.261714037,'Normal'
0.772636494,-1.15993931,-2.600306892,2.32026969,'Anomaly'
-0.015703986,-1.116606421,-1.313067571,-0.053849372,'Normal'
-3.224237156,0.121808225,-0.021309573,-0.17458066,'Normal'
0.776863277,-1.031649221,2.650566634,2.429875256,'Anomaly'
-0.254041232,4.007633714,0.999190434,1.222829666,'Normal'
0.477239105,-0.054970228,1.512538345,-0.730095534,'Normal'
0.994526358,1.182639213,-0.127961784,-0.505544485,'Normal'
0.965081715,0.937184797,0.544079751,-0.737902379,'Normal'
1.602261808,0.374710804,-0.819790087,-0.270408059,'Normal'
1.659043316,0.633893585,-0.508727749,-0.699038959,'Normal'
1.371269515,0.444895927,0.319427395,-0.717426907,'Normal'
-2.205009527,0.482124024,0.208112486,-0.43739906,'Normal'
-0.309908296,1.302498586,0.798796577,0.543584015,'Normal'
1.946273389,-0.718520531,-0.348818621,-0.710631592,'Normal'
-0.863867859,-0.230196475,0.244335059,-0.173307769,'Normal'
0.058473484,-0.41995933,-0.472349139,-1.694633228,'Normal'
-0.001452025,0.154475357,-0.572307975,-0.120639974,'Normal'
0.093304063,1.640445967,0.139207799,-0.232877603,'Normal'
-1.010882699,-0.282993172,0.713101914,-0.423990274,'Normal'
-0.706538414,-0.439838674,0.687105872,-0.898277604,'Normal'
-1.247919672,-0.297107878,-0.674789801,-0.284859129,'Normal'
-1.698611852,-0.621677844,0.559705379,-0.333258745,'Normal'
0.486368817,1.016951451,0.005755236,-0.343294047,'Normal'
3.021554507,-1.264448946,0.05141409,-2.41493578,'Normal'
1.342569395,-0.260717368,-0.892961296,-0.48147094,'Normal'
-0.662543463,-0.500813637,-0.159553023,-0.85433501,'Normal'
-1.452644263,-0.027194544,-0.069522746,0.393197667,'Normal'
-0.088226948,-2.727694549,-0.160658036,-1.061983088,'Normal'
1.397612913,0.140462695,-0.175058134,-0.571436587,'Normal'
-0.055844703,0.387111988,-0.343474123,-0.526239776,'Normal'
-2.918229541,-0.839508865,0.098637882,0.439086953,'Normal'
0.736630427,-1.176259307,-2.643623154,2.446454716,'Anomaly'
1.440394254,0.208532824,-0.035452936,-1.268218357,'Normal'
-0.633246944,0.49236389,-0.709416163,0.193240396,'Normal'
1.813352305,-0.752242551,0.045352364,-1.27782024,'Normal'
-0.326753359,-0.051681837,0.355915794,-0.141172397,'Normal'
-0.270020244,0.527399317,0.540522575,-1.360754673,'Normal'
1.29273846,1.349003658,-0.290339123,-0.380988086,'Normal'
0.209007941,-1.460569558,-0.302184303,-1.718489216,'Normal'
0.504434586,1.769397175,-0.590652004,-0.02435675,'Normal'
0.730284328,-1.146073694,2.616669002,2.374338114,'Anomaly'
-1.947602194,0.252977363,0.725992818,0.291408537,'Normal'
-0.71621021,-0.513007787,0.385567108,-0.236814265,'Normal'
-2.286798006,-0.663115836,-0.424566889,0.312835102,'Normal'
-1.516341509,0.289850024,0.109673828,-0.403379728,'Normal'
0.292572687,-0.232927346,0.415843648,-0.621203373,'Normal'
1.686747531,0.067945845,0.674242315,-0.984416889,'Normal'
-0.782522636,-1.101147957,0.065874543,-0.693464051,'Normal'
0.772819316,-1.166333986,-2.628121878,2.406805011,'Anomaly'
0.891998063,-0.001241164,-0.224984078,0.096250518,'Normal'
0.070066175,0.103109569,0.146732521,0.085722866,'Normal'
1.392555689,-0.589802909,-0.18420345,-1.182604063,'Normal'
0.912750479,-0.25849866,0.050764801,-0.692814563,'Normal'
0.948137052,0.797053819,-0.181665516,0.248310867,'Normal'
-0.525486034,1.018297787,-0.637180365,-0.160594009,'Normal'
-0.341447117,-0.33615865,0.560492373,-0.541426234,'Normal'
-1.016728356,0.691332473,0.800211511,1.014925391,'Normal'
-0.479708244,-1.3072209,0.428043817,-0.711459233,'Normal'
-0.855945366,0.294963431,0.49887615,-0.270135949,'Normal'
-1.598883011,-1.476099476,0.857194824,-1.165300365,'Normal'
-0.170130128,-0.895667076,-1.177291658,-0.844684739,'Normal'
0.209637115,0.347571767,-0.445182907,-0.310368555,'Normal'
-0.251344912,0.947755423,-0.499029078,-0.938855085,'Normal'
-1.43793957,-0.101830327,0.756942371,0.355200442,'Normal'
-0.479851556,0.123011854,-0.077658517,0.344943464,'Normal'
-1.886545262,1.030179867,0.574006723,0.195735187,'Normal'
-1.382898066,0.577949004,0.052763111,0.06110063,'Normal'
-0.6278387,-0.963461147,-0.178927478,-1.001270995,'Normal'
-0.173900632,-0.291604355,0.537412615,-0.569130637,'Normal'
-0.160139327,-0.576319976,-0.604693784,-0.350430969,'Normal'
0.725478863,-1.260442565,-2.627008264,2.409634363,'Anomaly'
0.681400689,-1.078151984,-2.674413653,2.350688231,'Anomaly'
0.532320639,-1.880513852,0.663206466,-1.10986009,'Normal'
0.709029355,-1.147612186,2.624525508,2.455274074,'Anomaly'
-0.259911869,-0.32241161,-0.043782533,0.574026334,'Normal'
-0.605937909,-1.736757964,0.521929755,-1.122966179,'Normal'
-0.193851671,-0.177807773,0.144335093,-0.631413436,'Normal'
0.63311631,-0.507521859,0.04514744,-1.41366588,'Normal'
0.047895989,-0.300579081,-0.390407467,-0.044980763,'Normal'
0.774422103,-0.956376585,-2.588295081,2.443638164,'Anomaly'
-0.091438227,-0.546624445,-0.428775706,0.490945271,'Normal'
-1.405573037,2.069218312,0.195703932,1.049855017,'Normal'
-0.825382284,2.028682079,-0.129359932,0.613317921,'Normal'
-1.00305969,-0.608161556,0.447649932,0.45861817,'Normal'
-0.987613628,-1.654882902,-0.8013958,-1.041063924,'Normal'
-0.920837157,-1.752854206,0.371013567,-0.363196751,'Normal'
0.119715593,1.767549501,0.308534845,0.783956952,'Normal'
0.715685303,1.064086434,0.467917639,0.355747254,'Normal'
0.023240914,1.612237575,-0.290847019,-0.423422431,'Normal'
-0.933373443,-0.989273363,0.691011011,-0.582144053,'Normal'
-1.370559597,0.71376452,1.243422142,0.287646347,'Normal'
-0.424228616,0.68546463,0.042792228,-0.414417097,'Normal'
1.153938361,-0.331689187,-0.683207172,0.315018574,'Normal'
-0.082891895,-0.616636894,0.528708465,-0.544722556,'Normal'
-0.473105859,0.291745319,0.312568571,-0.519442242,'Normal'
-0.129324957,-0.430680572,1.041296605,-0.189333142,'Normal'
-0.470170731,0.631192276,-1.320396223,0.61528374,'Normal'
-0.443751103,-0.314836665,-0.011446069,0.27717592,'Normal'
0.615106769,-1.061464491,2.512588342,2.478392827,'Anomaly'
-0.740392216,-1.120545918,0.387287443,-0.57263722,'Normal'
-1.436098835,0.191718901,0.260669659,0.680136464,'Normal'
0.685470592,-1.408273378,0.241530579,-1.697383861,'Normal'
-1.515795392,0.06095387,-0.930672328,-0.096794437,'Normal'
-1.904511213,-2.826171155,0.612678706,-1.361810449,'Normal'
0.68173939,-1.162458758,-2.588696797,2.470548951,'Anomaly'
-0.487161327,-0.12404654,0.08652619,-0.215150648,'Normal'
-0.291372623,0.820735302,-0.622803415,-0.073237192,'Normal'
1.368917074,0.088385216,0.488763697,-0.242288793,'Normal'
0.186278473,-0.189502241,0.466795766,-0.015744128,'Normal'
-0.432949403,0.84843245,0.127206358,0.778197749,'Normal'
-1.596244107,0.355818387,0.156991866,-0.190465106,'Normal'
-1.348596559,1.531456437,0.761203236,0.192898858,'Normal'
-0.936125161,-1.056220694,0.133640934,-0.882934151,'Normal'
-0.622833975,-2.60570777,0.221154276,-0.698892544,'Normal'
-0.399711305,0.928213344,-1.101700736,-0.232112414,'Normal'
0.851406076,-0.542004197,-0.307151277,0.252692358,'Normal'
-1.327456844,0.007578544,0.636578048,0.294826049,'Normal'
-1.641551456,0.34796877,0.050261481,0.033084764,'Normal'
1.376631744,-1.484832131,0.036630317,-1.399699134,'Normal'
-0.186598408,1.816832893,-0.709507858,-0.035557412,'Normal'
0.756013172,-0.241695945,0.05133584,-0.764740876,'Normal'
1.675543704,-0.783547843,0.829804033,-1.779103291,'Normal'
-1.448425873,0.9331761,-0.30498621,-0.457479768,'Normal'
-2.234553563,0.021107152,0.642730008,0.698074785,'Normal'
-0.777689484,-0.27957829,-0.204730458,-0.685290822,'Normal'
0.809967512,1.015451145,-1.521954053,-0.121583511,'Normal'
-1.849129201,-0.698081555,0.756705024,-0.022123868,'Normal'
1.14259302,-1.378514173,-0.21650643,-0.777082842,'Normal'
-1.093934519,-0.825146725,-0.365200316,-0.092479831,'Normal'
0.035522668,0.512914627,-0.381326974,-0.280119013,'Normal'
-2.0275571,-0.887165277,-0.321208467,-0.075631647,'Normal'
-1.005649082,-0.797327147,0.467296973,0.591655657,'Normal'
0.855938701,-1.036758694,2.641367592,2.424696364,'Anomaly'
1.067962386,-0.032744732,0.167409275,-1.105387864,'Normal'
-1.298893314,0.830355061,0.190354769,0.553812233,'Normal'
-1.259751575,-1.084316464,-1.324234254,-0.144851553,'Normal'
1.530223772,0.432163182,-0.33349474,-0.855574265,'Normal'
0.971025164,-0.254492991,0.576514897,0.091790443,'Normal'
1.30843995,1.117372482,-0.817920453,-0.787879176,'Normal'
-1.527671901,-1.746288385,-0.362865057,-0.442319009,'Normal'
1.32789686,-0.232734769,0.080080763,-0.629454034,'Normal'
0.547160779,-1.024575485,2.553124551,2.441649968,'Anomaly'
-0.25549902,0.154430503,0.047840484,-0.516967387,'Normal'
0.80775626,0.920681691,0.037563923,-0.455781645,'Normal'
-0.378293086,0.435219577,1.334130676,-0.03985396,'Normal'
1.933829049,1.010186025,0.046412343,0.152143445,'Normal'
-1.332111857,0.535004488,-0.498714178,0.117163396,'Normal'
0.705301193,-0.602494142,-0.363158672,-0.487952192,'Normal'
-0.404581046,0.701479086,0.228470561,-0.31147573,'Normal'
-0.67243379,-0.274222228,1.222405035,0.407996153,'Normal'
1.718050242,-0.271388677,-0.618374471,-0.556028108,'Normal'
-1.019906168,-0.619296433,-0.428466404,-0.060140476,'Normal'
0.634265243,-0.00281309,0.559084459,-0.444762815,'Normal'
-1.055188134,0.641218533,-0.229287681,1.251002022,'Normal'
0.698566506,-1.001670126,-0.504361545,-1.301514616,'Normal'
2.125032466,-1.438150535,-0.365337489,-1.256255431,'Normal'
0.308301534,0.012734471,1.085082526,-0.124788793,'Normal'
-0.063189565,1.280691835,1.514143498,-0.042260754,'Normal'
-0.356731535,0.581156214,-0.2686084,0.033782914,'Normal'
-0.4273171,0.704009353,0.17683217,0.421415241,'Normal'
0.768876134,0.465493054,0.571648373,0.328322843,'Normal'
-0.443695071,-0.157690162,-0.206032563,-0.547002189,'Normal'
-1.091190033,0.731988673,0.902200125,-0.615924494,'Normal'
-0.56985182,-1.724387469,0.969271783,-1.505840316,'Normal'
1.156829835,-0.343700998,-0.496130344,-1.051512667,'Normal'
-0.283862677,-0.005009623,-0.020377091,-0.842617658,'Normal'
0.7675568,-1.125432278,-2.602550795,2.383108642,'Anomaly'
0.689640655,-1.213841138,-2.61549409,2.381775911,'Anomaly'
0.73980857,-1.068888433,2.696947671,2.389287657,'Anomaly'
-0.018900106,0.709986425,0.380444058,0.17056572,'Normal'
-3.556559397,1.559535624,1.156977945,1.19416628,'Normal'
0.190498437,0.299536533,0.025462631,-0.475342363,'Normal'
-0.209444956,-0.692714134,-0.673907273,-0.599594459,'Normal'
0.04825603,1.110793731,-0.207141173,-0.971085588,'Normal'
1.397907695,-0.25153341,-0.276493623,-0.566458455,'Normal'
0.796052239,-1.089014375,2.585283207,2.381077546,'Anomaly'
1.482628004,0.66988557,-0.692501853,-0.307189458,'Normal'
0.524298038,-1.14243703,-2.552928593,2.497634686,'Anomaly'
-0.363349639,-1.395813309,-0.135846827,-0.513912,'Normal'
0.873393272,-1.10045435,-2.602773211,2.47914923,'Anomaly'
-0.386383191,0.27379022,0.241819448,0.911591711,'Normal'
0.076935991,-0.960128988,0.097382374,-0.477744074,'Normal'
-0.820520831,-2.869759618,0.070262561,-1.772156471,'Normal'
1.272213385,-0.505043385,-0.085876611,-1.18378311,'Normal'
-0.321033006,0.124696477,-0.052941153,0.59175188,'Normal'
-0.998667789,1.530319037,0.381469218,-0.117540919,'Normal'
-0.169189546,-0.760138716,0.226221673,-1.039821359,'Normal'
0.813586018,0.846990363,0.016466105,0.741432065,'Normal'
0.373071702,-0.440440811,-0.405859315,-0.000444013,'Normal'
-0.783977195,-0.004570943,-0.505341837,-0.118630656,'Normal'
-1.223178378,0.827131256,-0.438040356,0.551177665,'Normal'
0.118953088,-0.861016814,-0.904708317,-0.822111143,'Normal'
-1.302772544,-0.744900314,-0.275548421,-0.62603465,'Normal'
0.883766699,0.571577848,-0.374779892,-0.334495411,'Normal'
-0.393035765,1.820372061,-0.23919222,-0.00534384,'Normal'
1.022332685,0.781348374,0.225589455,0.598423671,'Normal'
-0.705700599,0.862442035,-0.084515769,0.159025433,'Normal'
1.419076816,-0.13929942,-0.539112034,0.297124087,'Normal'
-0.259639511,0.796478574,0.237096582,-0.515760783,'Normal'
0.557518609,1.547066984,0.064700371,0.579763143,'Normal'
-0.954422445,0.150497649,0.065490856,0.450803172,'Normal'
-0.750016185,0.533590601,0.157719272,-0.457935849,'Normal'
-0.747465547,-1.161728614,-0.064154198,-1.373479465,'Normal'
-0.651581405,0.492735259,-0.654886328,-0.20317426,'Normal'
1.366830807,0.638070499,0.756935736,-0.453445068,'Normal'
1.666397698,-1.488187682,-0.399542281,-1.795647819,'Normal'
-1.272762337,-0.992416113,-0.576246211,-0.967232687,'Normal'
0.727485745,-1.175052405,-2.711552791,2.351040445,'Anomaly'
-0.313231474,1.48555801,0.766544124,1.205112453,'Normal'
0.825653227,-0.993629159,2.568745675,2.393293675,'Anomaly'
-0.026237079,-0.13041439,0.084993108,-1.443299668,'Normal'
-0.498063001,-1.051845964,0.78280526,-0.441838265,'Normal'
-2.735723509,-0.145878819,-0.024554744,-0.013678636,'Normal'
-0.612299276,1.495553289,-0.008413087,0.327427023,'Normal'
-0.569291922,0.141271456,-0.492165941,-1.251637275,'Normal'
-0.135751014,-0.040280798,0.451257309,-0.069019634,'Normal'
-1.520569144,0.430236564,-0.108679349,-0.216391774,'Normal'
0.72432745,-1.292466728,0.55107839,-0.746569045,'Normal'
-0.074916293,-0.512312202,0.174057898,-0.589531953,'Normal'
-0.022650211,0.975159533,1.152640417,-0.775574282,'Normal'
1.688777721,1.443785064,-0.527337399,-0.260636644,'Normal'
0.788731909,-1.147587758,-2.632585139,2.370912059,'Anomaly'
-1.267238085,-0.994645106,-0.021658916,-0.622057379,'Normal'
0.802194553,-2.424590474,0.376318488,-1.538957886,'Normal'
0.039330428,-0.228345551,-0.419733339,0.356499865,'Normal'
0.712603922,-1.031561352,2.531015512,2.480269596,'Anomaly'
-1.376937403,-0.586677425,-1.049320556,-0.158342035,'Normal'
1.057267715,-0.191810845,-0.34717154,-0.010930997,'Normal'
